RecordId,MAK,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,CensusKeyDecennial,CountyLandUseDescription,TotalAssessedValue,AssessmentYear,LotSizeOrArea,LotSizeAreaUnit,SalesPriceFromAssessment,YearBuilt,TotalNumberOfRooms,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,NumberOfStories,NumberOfBuildings,NumberOfUnits,GarageTypeParking,GarageParkingNumberOfCars,HasDeck,DeckArea,HasGuestHouse,GuestHouseArea,PoolType,PoolArea,AirConditioning,HasFireplace,FireplaceCount,HasBasement,HasElevator,HasSecurityAlarm,HasSprinklers
910,8592084289,18 Romero,,Rancho Santa Margarita,CA,92688,1715,33.645431,-117.595692,06059,833-562-10,060590320511003,060590320511003,"SINGLE FAMILY RESIDENTIAL",393937,2023,4000.0000000,SF,272000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
911,4032262407,4 Romero,,Rancho Santa Margarita,CA,92688,1715,33.646341,-117.596093,06059,833-562-16,060590320511003,060590320511003,"SINGLE FAMILY RESIDENTIAL",367690,2023,4000.0000000,SF,249000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
912,7666472573,15 Mejorana,,Rancho Santa Margarita,CA,92688,1712,33.646273,-117.595165,06059,833-563-06,060590320511005,060590320511005,"SINGLE FAMILY RESIDENTIAL",324996,2023,4000.0000000,SF,220000,1989,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
913,7299371083,19 Mejorana,,Rancho Santa Margarita,CA,92688,1712,33.645974,-117.595050,06059,833-563-08,060590320511005,060590320511005,"SINGLE FAMILY RESIDENTIAL",258286,2023,4000.0000000,SF,165000,1989,6,3,3.00,0,2,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
914,9679937276,8 Cebolla,,Rancho Santa Margarita,CA,92688,1714,33.646392,-117.595449,06059,833-563-13,060590320511005,060590320511005,"SINGLE FAMILY RESIDENTIAL",386696,2023,4000.0000000,SF,267000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
915,7915689896,7 Salvia,,Rancho Santa Margarita,CA,92688,1702,33.647309,-117.594884,06059,833-564-01,060590320511004,060590320511004,"SINGLE FAMILY RESIDENTIAL",333491,2023,4000.0000000,SF,185000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
916,7688702764,12 Mejorana,,Rancho Santa Margarita,CA,92688,1711,33.646524,-117.594775,06059,833-564-11,060590320511004,060590320511004,"SINGLE FAMILY RESIDENTIAL",299917,2023,4000.0000000,SF,168000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
917,5592497571,40 Eneldo,,Rancho Santa Margarita,CA,92688,1709,33.646028,-117.594333,06059,833-565-08,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",405526,2023,4000.0000000,SF,280000,1989,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
918,4944897477,28 Eneldo,,Rancho Santa Margarita,CA,92688,1719,33.645301,-117.595208,06059,833-565-14,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",447657,2023,4000.0000000,SF,230000,1989,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
919,1552741243,26 Eneldo,,Rancho Santa Margarita,CA,92688,1719,33.645204,-117.595353,06059,833-565-15,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",320946,2023,4000.0000000,SF,213000,1989,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
920,7836499714,24 Eneldo,,Rancho Santa Margarita,CA,92688,1719,33.645127,-117.595512,06059,833-565-16,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",390736,2023,4000.0000000,SF,217000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
921,4687205789,22 Eneldo,,Rancho Santa Margarita,CA,92688,1719,33.645075,-117.595683,06059,833-565-17,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",280979,2023,4000.0000000,SF,172000,1989,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
922,2829893962,13 Alumbre,,Rancho Santa Margarita,CA,92688,1705,33.646213,-117.597115,06059,833-571-01,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",397484,2023,4000.0000000,SF,225000,1989,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
923,3983618645,3 Alumbre,,Rancho Santa Margarita,CA,92688,1704,33.645611,-117.597544,06059,833-571-06,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",364237,2023,4000.0000000,SF,228000,1989,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
924,6880525646,2 Eneldo,,Rancho Santa Margarita,CA,92688,1717,33.645266,-117.597385,06059,833-571-08,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",372939,2023,4000.0000000,SF,211000,1989,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
925,7707359239,4 Eneldo,,Rancho Santa Margarita,CA,92688,1717,33.645243,-117.597232,06059,833-571-09,060590320511002,060590320511002,"SINGLE FAMILY RESIDENTIAL",643979,2023,4000.0000000,SF,410000,1989,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
926,4439318589,14 Alumbre,,Rancho Santa Margarita,CA,92688,1703,33.646122,-117.596693,06059,833-572-05,060590320511001,060590320511001,"SINGLE FAMILY RESIDENTIAL",397428,2023,4000.0000000,SF,280000,1989,6,3,3.00,0,,0,0,999,2,N,0,N,0,,0,C,Y,1,,,N,N
927,9770135645,13 Romero,,Rancho Santa Margarita,CA,92688,1716,33.645606,-117.596278,06059,833-572-11,060590320511001,060590320511001,"SINGLE FAMILY RESIDENTIAL",238717,2023,4000.0000000,SF,152500,1989,0,2,2.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
928,4933574425,14 Via Carmin,,Rancho Santa Margarita,CA,92688,3128,33.650502,-117.622883,06059,836-461-01,060590320483007,060590320483007,"SINGLE FAMILY RESIDENTIAL",676451,2023,5340.0000000,SF,495000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
929,6357567634,6 Via Carmin,,Rancho Santa Margarita,CA,92688,3128,33.650528,-117.623662,06059,836-461-05,060590320483007,060590320483007,"SINGLE FAMILY RESIDENTIAL",412761,2023,5400.0000000,SF,243000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
930,2483427733,15 Via Topacio,,Rancho Santa Margarita,CA,92688,3121,33.650216,-117.622882,06059,836-461-14,060590320483007,060590320483007,"SINGLE FAMILY RESIDENTIAL",395651,2023,7700.0000000,SF,223500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
931,1008885828,10 Via Azur,,Rancho Santa Margarita,CA,92688,3109,33.649134,-117.623527,06059,836-461-33,060590320483007,060590320483007,"SINGLE FAMILY RESIDENTIAL",747219,2023,4600.0000000,SF,243000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
932,9804406954,4 Via Azur,,Rancho Santa Margarita,CA,92688,3109,33.649230,-117.623853,06059,836-461-35,060590320483007,060590320483007,"SINGLE FAMILY RESIDENTIAL",336406,2023,4150.0000000,SF,215000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
933,2580695435,11 Via Carmin,,Rancho Santa Margarita,CA,92688,3128,33.650889,-117.623239,06059,836-462-03,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",389492,2023,5525.0000000,SF,228500,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
934,7960010237,9 Via Rosado,,Rancho Santa Margarita,CA,92688,3145,33.651545,-117.623398,06059,836-462-11,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",368088,2023,5980.0000000,SF,228000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
935,5844210744,17 Via Rosado,,Rancho Santa Margarita,CA,92688,3145,33.651069,-117.623683,06059,836-462-15,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",397204,2023,4100.0000000,SF,230000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
936,4762015395,17 El Prisma,,Rancho Santa Margarita,CA,92688,3118,33.650608,-117.624486,06059,836-462-31,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",472577,2023,4200.0000000,SF,320000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
937,3336674378,21 El Prisma,,Rancho Santa Margarita,CA,92688,3118,33.650340,-117.624487,06059,836-462-33,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",962370,2023,4150.0000000,SF,740000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,904,0,,N,0,,,N,N
938,3543603611,27 El Prisma,,Rancho Santa Margarita,CA,92688,3118,33.649935,-117.624489,06059,836-462-36,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",322289,2023,4050.0000000,SF,210000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
939,2650720917,29 El Prisma,,Rancho Santa Margarita,CA,92688,3118,33.649792,-117.624497,06059,836-462-37,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",429990,2023,4050.0000000,SF,253000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
940,4938583777,45 El Prisma,,Rancho Santa Margarita,CA,92688,3112,33.648676,-117.624216,06059,836-462-45,060590320483000,060590320483000,"SINGLE FAMILY RESIDENTIAL",367602,2023,4428.0000000,SF,213000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
941,6787090153,17 San Gabriel,,Rancho Santa Margarita,CA,92688,3125,33.643951,-117.623082,06059,836-471-02,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",840475,2023,5856.0000000,SF,707500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
942,9605558774,7 San Gabriel,,Rancho Santa Margarita,CA,92688,3125,33.644605,-117.623710,06059,836-471-07,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",442412,2023,5673.0000000,SF,254000,1992,9,3,3.00,0,,0,0,999,2,N,0,N,0,,0,C,Y,1,,,N,N
943,7475427725,3 San Gabriel,,Rancho Santa Margarita,CA,92688,3125,33.644892,-117.623959,06059,836-471-09,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",476026,2023,7000.0000000,SF,253500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
944,2314953966,1 Buenaventura,,Rancho Santa Margarita,CA,92688,3106,33.645241,-117.623973,06059,836-471-11,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",486009,2023,10500.0000000,SF,259000,1992,0,3,3.00,0,,0,0,999,3,N,0,N,0,502,0,,N,0,,,N,N
945,9205303159,5 Buenaventura,,Rancho Santa Margarita,CA,92688,3106,33.645371,-117.623597,06059,836-471-13,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",427422,2023,6300.0000000,SF,278500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,904,0,,N,0,,,N,N
946,5253507926,9 Buenaventura,,Rancho Santa Margarita,CA,92688,3106,33.645499,-117.623214,06059,836-471-15,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",506308,2023,6400.0000000,SF,330000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
947,6768710419,24 Buenaventura,,Rancho Santa Margarita,CA,92688,3102,33.645838,-117.621734,06059,836-471-23,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",626434,2023,8250.0000000,SF,450000,1993,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
948,3584434815,1 Mission St,,Rancho Santa Margarita,CA,92688,3103,33.645102,-117.622232,06059,836-471-29,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",380378,2023,5700.0000000,SF,251000,1992,0,3,3.00,0,,0,0,999,3,N,0,N,0,904,0,,N,0,,,N,N
949,6932347985,6 San Gabriel,,Rancho Santa Margarita,CA,92688,3122,33.644850,-117.623346,06059,836-472-06,060590320493012,060590320493012,"SINGLE FAMILY RESIDENTIAL",504783,2023,5890.0000000,SF,335000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
950,7577800239,3 La Purisima,,Rancho Santa Margarita,CA,92688,3108,33.644816,-117.622593,06059,836-472-11,060590320493012,060590320493012,"SINGLE FAMILY RESIDENTIAL",469953,2023,5795.0000000,SF,277000,1991,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
951,6270766964,5 La Purisima,,Rancho Santa Margarita,CA,92688,3108,33.644689,-117.622445,06059,836-472-12,060590320493012,060590320493012,"SINGLE FAMILY RESIDENTIAL",479825,2023,5612.0000000,SF,276000,1992,0,3,3.00,0,,0,0,999,3,N,0,N,0,,0,,N,0,,,N,N
952,7173409510,29 San Gabriel,,Rancho Santa Margarita,CA,92688,3126,33.643163,-117.622219,06059,836-481-05,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",446187,2023,6048.0000000,SF,241500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
953,8443270872,39 San Gabriel,,Rancho Santa Margarita,CA,92688,3127,33.642930,-117.621308,06059,836-481-10,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",441425,2023,6825.0000000,SF,259000,1991,0,3,3.00,0,,0,0,999,3,N,0,N,0,,0,,N,0,,,N,N
954,4663565033,41 San Gabriel,,Rancho Santa Margarita,CA,92688,3127,33.643047,-117.621114,06059,836-481-11,060590320493000,060590320493000,"SINGLE FAMILY RESIDENTIAL",389786,2023,6624.0000000,SF,249000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
955,7583000527,11 La Purisima,,Rancho Santa Margarita,CA,92688,3108,33.644350,-117.622038,06059,836-482-15,060590320493012,060590320493012,"SINGLE FAMILY RESIDENTIAL",998135,2023,5394.0000000,SF,745000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
956,1735259572,8 Mission St,,Rancho Santa Margarita,CA,92688,3103,33.644988,-117.621298,06059,836-483-02,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",447844,2023,6650.0000000,SF,260000,1992,0,3,3.00,0,,0,0,999,3,N,0,N,0,,0,,N,0,,,N,N
957,2310472054,10 La Purisima,,Rancho Santa Margarita,CA,92688,3107,33.644671,-117.621753,06059,836-483-05,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",936102,2023,6844.0000000,SF,685000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
958,1724801845,14 La Purisima,,Rancho Santa Margarita,CA,92688,3107,33.644454,-117.621499,06059,836-483-07,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",709508,2023,6120.0000000,SF,499500,1992,9,3,3.00,0,,0,0,999,2,N,0,N,0,,0,C,Y,1,,,N,N
959,1082439521,1 San Fernando,,Rancho Santa Margarita,CA,92688,3144,33.644599,-117.621281,06059,836-483-08,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",467387,2023,7475.0000000,SF,275000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
960,7325715893,3 San Fernando,,Rancho Santa Margarita,CA,92688,3144,33.644714,-117.621093,06059,836-483-09,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",425326,2023,7504.0000000,SF,240000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
961,7943677386,5 San Fernando,,Rancho Santa Margarita,CA,92688,3144,33.644842,-117.620965,06059,836-483-10,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",481930,2023,8000.0000000,SF,295000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
962,2910504934,6 San Fernando,,Rancho Santa Margarita,CA,92688,3144,33.644473,-117.620571,06059,836-483-12,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",467555,2023,5130.0000000,SF,275500,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
963,3900439210,1 Via Arribo,,Rancho Santa Margarita,CA,92688,3173,33.645288,-117.620860,06059,836-483-30,060590320493002,060590320493002,"SINGLE FAMILY RESIDENTIAL",412372,2023,6650.0000000,SF,251500,1993,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
964,7285705452,23 Via Gatillo,,Rancho Santa Margarita,CA,92688,3185,33.650211,-117.622244,06059,836-491-04,060590320484002,060590320484002,"SINGLE FAMILY RESIDENTIAL",330501,2023,4756.0000000,SF,207000,1995,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
965,3568151046,17 Via Gatillo,,Rancho Santa Margarita,CA,92688,3185,33.650688,-117.622268,06059,836-491-07,060590320484002,060590320484002,"SINGLE FAMILY RESIDENTIAL",386135,2023,4510.0000000,SF,215000,1995,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
966,7257507257,1 Via Gatillo,,Rancho Santa Margarita,CA,92688,3187,33.651663,-117.621485,06059,836-491-15,060590320484002,060590320484002,"SINGLE FAMILY RESIDENTIAL",360410,2023,6300.0000000,SF,226000,1995,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
967,1566734754,20 Via Gatillo,,Rancho Santa Margarita,CA,92688,3185,33.650504,-117.621804,06059,836-491-21,060590320484002,060590320484002,"SINGLE FAMILY RESIDENTIAL",553977,2023,4250.0000000,SF,382500,1995,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
968,5144559884,7 El Morro,,Rancho Santa Margarita,CA,92688,3188,33.651434,-117.621100,06059,836-491-28,060590320484002,060590320484002,"SINGLE FAMILY RESIDENTIAL",353246,2023,4920.0000000,SF,221000,1996,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
969,6657186176,10 Campamento,,Rancho Santa Margarita,CA,92688,3105,33.651199,-117.620053,06059,836-492-04,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",473300,2023,4399.0000000,SF,340000,1996,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
970,1421828062,6 Campamento,,Rancho Santa Margarita,CA,92688,3105,33.651120,-117.620391,06059,836-492-06,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",333602,2023,4346.0000000,SF,210000,1996,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
971,5488839425,1 Mira Segura,,Rancho Santa Margarita,CA,92688,4113,33.650847,-117.620901,06059,836-492-09,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",432194,2023,4960.0000000,SF,247000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
972,4017107299,7 Mira Segura,,Rancho Santa Margarita,CA,92688,4113,33.650828,-117.620530,06059,836-492-11,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",785778,2023,4560.0000000,SF,575000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
973,3748160850,22 Mira Segura,,Rancho Santa Margarita,CA,92688,4111,33.650826,-117.619335,06059,836-492-21,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",643834,2023,4300.0000000,SF,462500,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
974,7478703840,3 Las Balas,,Rancho Santa Margarita,CA,92688,4124,33.650249,-117.620062,06059,836-492-29,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",407929,2023,4940.0000000,SF,266000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
975,6050045262,5 Las Balas,,Rancho Santa Margarita,CA,92688,4124,33.650275,-117.619895,06059,836-492-30,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",377780,2023,5096.0000000,SF,241500,1997,0,5,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
976,5071560670,13 Las Balas,,Rancho Santa Margarita,CA,92688,4124,33.650441,-117.619412,06059,836-492-33,060590320484004,060590320484004,"SINGLE FAMILY RESIDENTIAL",428341,2023,4233.0000000,SF,279500,1998,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
977,6128480659,4 Las Balas,,Rancho Santa Margarita,CA,92688,4125,33.649901,-117.619894,06059,836-493-04,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",688655,2023,5270.0000000,SF,490000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
978,5461290221,4 Mira Segura,,Rancho Santa Margarita,CA,92688,4110,33.650485,-117.620808,06059,836-494-02,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",341695,2023,4100.0000000,SF,220000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
979,6199160694,3 El Balazo,,Rancho Santa Margarita,CA,92688,4114,33.650277,-117.620644,06059,836-494-04,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",703784,2023,4264.0000000,SF,515000,1997,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
980,3064666714,7 El Balazo,,Rancho Santa Margarita,CA,92688,4114,33.650005,-117.620601,06059,836-494-06,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",765279,2023,4100.0000000,SF,560000,1997,0,3,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
981,5379008406,9 El Balazo,,Rancho Santa Margarita,CA,92688,4114,33.649869,-117.620577,06059,836-494-07,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",361001,2023,4150.0000000,SF,233000,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
982,4522013048,13 El Balazo,,Rancho Santa Margarita,CA,92688,4115,33.649593,-117.620558,06059,836-494-09,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",366953,2023,4050.0000000,SF,239500,1997,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
983,9867335232,32 El Morro,,Rancho Santa Margarita,CA,92688,3191,33.649546,-117.620889,06059,836-494-10,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",270875,2023,4692.0000000,SF,176500,1996,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
984,5398494667,30 El Morro,,Rancho Santa Margarita,CA,92688,3191,33.649696,-117.620887,06059,836-494-11,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",342242,2023,4784.0000000,SF,223000,1996,0,4,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
985,3221049949,17 Via Encaro,,Rancho Santa Margarita,CA,92688,3162,33.647588,-117.621705,06059,836-501-12,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",525366,2023,4698.0000000,SF,375000,1991,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
986,6701407591,7 Via Encaro,,Rancho Santa Margarita,CA,92688,3161,33.648057,-117.622363,06059,836-501-17,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",428409,2023,4950.0000000,SF,290000,1991,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
987,3730502103,3 Via Encaro,,Rancho Santa Margarita,CA,92688,3161,33.648256,-117.622713,06059,836-501-19,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",407979,2023,6175.0000000,SF,234000,1991,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
988,7288613838,39 Via Gatillo,,Rancho Santa Margarita,CA,92688,3149,33.649189,-117.622401,06059,836-501-22,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",348882,2023,4500.0000000,SF,218500,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
989,2968663914,49 Via Gatillo,,Rancho Santa Margarita,CA,92688,3160,33.648558,-117.622325,06059,836-501-27,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",362380,2023,4680.0000000,SF,206500,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,502,0,,N,0,,,N,N
990,6126075241,51 Via Gatillo,,Rancho Santa Margarita,CA,92688,3160,33.648478,-117.622175,06059,836-501-28,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",401565,2023,4500.0000000,SF,241000,1992,0,3,3.00,0,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
991,9371537811,53 Via Gatillo,,Rancho Santa Margarita,CA,92688,3160,33.648351,-117.622074,06059,836-501-29,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",812604,2023,4050.0000000,SF,715000,1992,0,3,2.00,1,,0,0,999,2,N,0,N,0,904,0,,N,0,,,N,N
992,8922605617,61 Via Gatillo,,Rancho Santa Margarita,CA,92688,3160,33.647967,-117.621578,06059,836-501-33,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",379906,2023,4250.0000000,SF,228000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
993,9706040780,64 Via Gatillo,,Rancho Santa Margarita,CA,92688,3160,33.648177,-117.621051,06059,836-501-37,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",933238,2023,6000.0000000,SF,745000,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
994,9944789658,42 Via Gatillo,,Rancho Santa Margarita,CA,92688,3148,33.648847,-117.622066,06059,836-501-38,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",388700,2023,4920.0000000,SF,233500,1992,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
995,2745945316,33 El Morro,,Rancho Santa Margarita,CA,92688,3189,33.649425,-117.621304,06059,836-501-43,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",917748,2023,4264.0000000,SF,685000,1996,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
996,6557376870,46 El Morro,,Rancho Santa Margarita,CA,92688,4109,33.648579,-117.621071,06059,836-501-51,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",921794,2023,5400.0000000,SF,790000,1996,0,4,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
997,5153379894,44 El Morro,,Rancho Santa Margarita,CA,92688,4109,33.648716,-117.620978,06059,836-501-52,060590320484005,060590320484005,"SINGLE FAMILY RESIDENTIAL",296198,2023,4950.0000000,SF,193000,1996,0,3,2.00,1,,0,0,999,2,N,0,N,0,,0,,N,0,,,N,N
