RecordId,MAK,PropertyAddress,Suite,ZipCodePlus4,Latitude,Longitude,APN,CensusKey,CountyLandUseDescription,TotalAssessedValue,LotSizeOrArea,SalesPriceFromAssessment,YearBuilt,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,GarageTypeParking,GarageParkingNumberOfCars,PoolType
1237,5871964225,25 Los Platillos,,3228,33.656725,-117.619782,839-064-02,60590320492003,SINGLE FAMILY RESIDENTIAL,810471,5070.0,675000,1993,3,2.0,1,Type Not Specified,3,No Pool
1238,3469099927,27 La Sordina,,3235,33.656792,-117.620712,839-065-01,60590320492003,SINGLE FAMILY RESIDENTIAL,545113,4565.0,369000,1995,4,2.0,1,Type Not Specified,2,No Pool
1239,6878850746,49 La Sordina,,3235,33.655271,-117.620306,839-065-11,60590320492003,SINGLE FAMILY RESIDENTIAL,880802,5170.0,740000,1995,4,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
1240,2385870320,42 Las Castanetas,,3207,33.65431,-117.618102,839-072-08,60590320492013,SINGLE FAMILY RESIDENTIAL,320924,4002.0,190500,1992,3,2.0,1,Type Not Specified,2,No Pool
1241,5699976546,46 Las Castanetas,,3207,33.65444,-117.618457,839-072-10,60590320492013,SINGLE FAMILY RESIDENTIAL,471238,4800.0,205000,1992,5,2.0,1,Type Not Specified,2,No Pool
1242,3512037364,9 La Sinfonia,,3201,33.656534,-117.616714,839-082-03,60590320492002,SINGLE FAMILY RESIDENTIAL,476491,5400.0,329000,1992,3,3.0,0,Type Not Specified,2,No Pool
1243,9382640462,3 La Sinfonia,,3200,33.657011,-117.616425,839-082-06,60590320492002,SINGLE FAMILY RESIDENTIAL,363001,8250.0,203000,1992,3,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1244,6576318696,1 La Sinfonia,,3200,33.657007,-117.616217,839-082-08,60590320492002,SINGLE FAMILY RESIDENTIAL,309409,6650.0,195000,1992,3,2.0,1,Type Not Specified,2,No Pool
1245,6406773021,6 La Sinfonia,,3200,33.65655,-117.616114,839-082-12,60590320492002,SINGLE FAMILY RESIDENTIAL,250233,4950.0,155000,1992,2,2.0,1,Type Not Specified,2,No Pool
1246,2522766638,10 La Sinfonia,,3201,33.656283,-117.616349,839-082-14,60590320492002,SINGLE FAMILY RESIDENTIAL,628619,5580.0,460000,1992,3,2.0,1,Type Not Specified,2,No Pool
1247,2119761193,21 Las Castanetas,,3209,33.655726,-117.616386,839-082-18,60590320492002,SINGLE FAMILY RESIDENTIAL,680553,4500.0,498000,1995,3,3.0,0,Type Not Specified,2,No Pool
1248,9165124707,9 Las Castanetas,,3209,33.656257,-117.615778,839-082-24,60590320492002,SINGLE FAMILY RESIDENTIAL,401816,4800.0,272000,1995,3,3.0,0,Type Not Specified,2,No Pool
1249,8939059976,6 Las Castanetas,,3220,33.656065,-117.61527,839-082-30,60590320492002,SINGLE FAMILY RESIDENTIAL,320070,4160.0,168000,1995,2,2.0,1,Type Not Specified,2,No Pool
1250,8137020279,18 Las Castanetas,,3220,33.655616,-117.615922,839-082-35,60590320492002,SINGLE FAMILY RESIDENTIAL,477795,4800.0,330000,1995,3,3.0,0,Type Not Specified,2,Spa/Hot Tub (only)
1251,4430450917,12 La Cuerda,,3227,33.656863,-117.618066,839-083-01,60590320492003,SINGLE FAMILY RESIDENTIAL,269094,4453.0,172000,1993,3,2.0,1,Type Not Specified,2,No Pool
1252,6695234779,15 La Cuerda,,3226,33.657252,-117.61794,839-084-03,60590320492003,SINGLE FAMILY RESIDENTIAL,570751,6324.0,410000,1993,3,3.0,0,Type Not Specified,2,No Pool
1253,4942966423,4 La Flauta,,3223,33.65811,-117.618177,839-111-04,60590320492003,SINGLE FAMILY RESIDENTIAL,805269,6000.0,605000,1993,3,2.0,1,Type Not Specified,2,No Pool
1254,8350743069,9 La Flauta,,3221,33.657571,-117.618063,839-111-09,60590320492003,SINGLE FAMILY RESIDENTIAL,313656,4940.0,190500,1993,3,3.0,0,Type Not Specified,2,No Pool
1255,5560676272,2 La Cuerda,,3227,33.657175,-117.618882,839-111-16,60590320492003,SINGLE FAMILY RESIDENTIAL,406247,4800.0,275000,1993,3,2.0,1,Type Not Specified,2,No Pool
1256,8764593936,8 Los Platillos,,3230,33.657651,-117.619087,839-111-25,60590320492003,SINGLE FAMILY RESIDENTIAL,606943,4000.0,436000,1994,3,3.0,0,Type Not Specified,2,No Pool
1257,5343459794,3 Los Platillos,,3230,33.658157,-117.619215,839-111-30,60590320492003,SINGLE FAMILY RESIDENTIAL,335900,4125.0,208500,1994,3,2.0,1,Type Not Specified,2,No Pool
1258,3943834223,23 La Sordina,,3235,33.657129,-117.62066,839-111-43,60590320492003,SINGLE FAMILY RESIDENTIAL,326034,4400.0,202500,1995,4,2.0,1,Type Not Specified,3,No Pool
1259,8359208100,19 La Sordina,,3235,33.65742,-117.620671,839-111-45,60590320492003,SINGLE FAMILY RESIDENTIAL,349519,4000.0,219000,1995,4,2.0,1,Type Not Specified,2,No Pool
1260,3658695191,9 La Sordina,,3235,33.658001,-117.620616,839-111-49,60590320492003,SINGLE FAMILY RESIDENTIAL,525466,4950.0,333182,1995,4,3.0,0,Type Not Specified,2,No Pool
1261,6143330768,2 La Sordina,,3234,33.658376,-117.61993,839-111-54,60590320492003,SINGLE FAMILY RESIDENTIAL,418220,7500.0,230000,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1262,9664030013,18 La Sordina,,3234,33.657469,-117.620242,839-111-60,60590320492003,SINGLE FAMILY RESIDENTIAL,296286,4345.0,186000,1995,4,3.0,0,Type Not Specified,2,No Pool
1263,6134006370,8 Colorido,,3415,33.660603,-117.611729,839-121-04,60590320494000,SINGLE FAMILY RESIDENTIAL,828060,5040.0,820000,1992,3,3.0,0,Type Not Specified,2,No Pool
1264,7640965821,11 Colorido,,3416,33.660281,-117.612163,839-122-01,60590320494007,SINGLE FAMILY RESIDENTIAL,411304,5040.0,268000,1992,3,3.0,0,Type Not Specified,2,No Pool
1265,4356743829,19 Colorido,,3416,33.659857,-117.611917,839-122-04,60590320494007,SINGLE FAMILY RESIDENTIAL,567969,4400.0,400000,1992,3,3.0,0,Type Not Specified,2,No Pool
1266,5437954463,33 Colorido,,3414,33.658856,-117.611796,839-122-11,60590320494007,SINGLE FAMILY RESIDENTIAL,324037,6090.0,207000,1992,3,2.0,1,Type Not Specified,3,No Pool
1267,4950112883,37 Colorido,,3414,33.658721,-117.611947,839-122-12,60590320494007,SINGLE FAMILY RESIDENTIAL,491339,6300.0,280000,1992,3,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
1268,8513215291,11 Via Anadeja,,3426,33.66204,-117.614906,839-191-04,60590320494002,SINGLE FAMILY RESIDENTIAL,638964,5000.0,450000,1996,5,3.0,0,Type Not Specified,2,No Pool
1269,9414432660,23 Via Anadeja,,3426,33.66201,-117.614057,839-191-09,60590320494002,SINGLE FAMILY RESIDENTIAL,479158,4750.0,240000,1994,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1270,5175192565,41 Via Anadeja,,3426,33.661829,-117.612701,839-191-17,60590320494002,SINGLE FAMILY RESIDENTIAL,577877,5000.0,399000,1994,4,3.0,0,Type Not Specified,2,No Pool
1271,1752785212,16 Via Anadeja,,3426,33.661621,-117.61461,839-192-07,60590320494004,SINGLE FAMILY RESIDENTIAL,973814,5250.0,865000,1994,5,3.0,0,Type Not Specified,2,No Pool
1272,7704292041,34 Via Anadeja,,3426,33.66142,-117.613284,839-192-15,60590320494004,SINGLE FAMILY RESIDENTIAL,392129,5225.0,240000,1994,4,3.0,0,Type Not Specified,2,No Pool
1273,8087450629,15 Porcelana,,3425,33.659526,-117.614463,839-201-03,60590320494009,SINGLE FAMILY RESIDENTIAL,781048,5525.0,722000,1996,4,2.0,1,Type Not Specified,3,No Pool
1274,8315477436,11 Porcelana,,3425,33.659478,-117.614659,839-201-04,60590320494009,SINGLE FAMILY RESIDENTIAL,443958,5225.0,255000,1996,4,3.0,0,Type Not Specified,2,No Pool
1275,9484834408,2 Porcelana,,3425,33.658971,-117.615154,839-201-09,60590320494009,SINGLE FAMILY RESIDENTIAL,619416,6375.0,395000,1995,4,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
1276,9438567628,4 Porcelana,,3425,33.658911,-117.614923,839-201-10,60590320494009,SINGLE FAMILY RESIDENTIAL,349326,6375.0,212000,1996,3,3.0,0,Type Not Specified,2,No Pool
1277,5614118033,6 Porcelana,,3425,33.658983,-117.614761,839-201-11,60590320494009,SINGLE FAMILY RESIDENTIAL,308228,5000.0,197000,1996,4,2.0,1,Type Not Specified,3,No Pool
1278,7207627633,18 Ceramica,,3424,33.659715,-117.615211,839-201-20,60590320494009,SINGLE FAMILY RESIDENTIAL,572143,5200.0,370000,1994,4,2.0,1,Type Not Specified,3,No Pool
1279,6470803090,12 Ceramica,,3424,33.659578,-117.615515,839-201-22,60590320494009,SINGLE FAMILY RESIDENTIAL,501361,4200.0,340000,1994,4,2.0,1,Type Not Specified,3,No Pool
1280,1211392832,6 Ceramica,,3424,33.659311,-117.615891,839-201-25,60590320494009,SINGLE FAMILY RESIDENTIAL,533359,5250.0,346000,1994,4,3.0,0,Type Not Specified,2,No Pool
1281,7394502151,11 Ceramica,,3422,33.659849,-117.615846,839-201-34,60590320494009,SINGLE FAMILY RESIDENTIAL,499317,4400.0,338000,1994,4,3.0,0,Type Not Specified,2,No Pool
1282,5693089634,19 Ceramica,,3422,33.66008,-117.615366,839-201-37,60590320494009,SINGLE FAMILY RESIDENTIAL,542924,5074.0,298000,1994,5,2.0,1,Type Not Specified,3,No Pool
1283,2417469172,25 Ceramica,,3422,33.660199,-117.614758,839-201-40,60590320494009,SINGLE FAMILY RESIDENTIAL,420292,4756.0,214500,1994,5,3.0,0,Type Not Specified,2,Spa/Hot Tub (only)
1284,7954248834,28 Arcilla,,3428,33.660533,-117.614606,839-201-44,60590320494009,SINGLE FAMILY RESIDENTIAL,826077,6375.0,650000,1995,4,2.0,1,Type Not Specified,3,No Pool
1285,5249731951,26 Arcilla,,3428,33.660547,-117.614812,839-201-45,60590320494009,SINGLE FAMILY RESIDENTIAL,476420,5950.0,322500,1995,4,3.0,0,Type Not Specified,2,No Pool
1286,8481460573,12 Arcilla,,3428,33.660353,-117.615773,839-201-50,60590320494009,SINGLE FAMILY RESIDENTIAL,474922,5200.0,194000,1995,4,2.0,1,Type Not Specified,3,Pool w/Hot Tub/Spa
1287,7604116751,29 Arcilla,,3428,33.660921,-117.61445,839-201-70,60590320494009,SINGLE FAMILY RESIDENTIAL,470283,5880.0,213000,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1288,9945018667,20 Via Bandada,,3433,33.663164,-117.615289,839-221-03,60590320494002,SINGLE FAMILY RESIDENTIAL,785130,7800.0,564000,1996,4,3.0,0,Type Not Specified,2,No Pool
1289,3407240445,22 Via Bandada,,3433,33.662974,-117.615355,839-221-04,60590320494002,SINGLE FAMILY RESIDENTIAL,982137,7150.0,890000,1996,5,3.0,0,Type Not Specified,2,No Pool
1290,2533727744,24 Via Bandada,,3433,33.662801,-117.615376,839-221-05,60590320494002,SINGLE FAMILY RESIDENTIAL,720865,6000.0,527500,1996,4,3.0,0,Type Not Specified,2,No Pool
1291,1588299998,30 Via Bandada,,3433,33.662282,-117.615375,839-221-08,60590320494002,SINGLE FAMILY RESIDENTIAL,375545,7800.0,240000,1996,4,3.0,0,Type Not Specified,2,No Pool
1292,3559870020,1 Via Bandada,,3430,33.664467,-117.614978,839-222-05,60590320494000,SINGLE FAMILY RESIDENTIAL,623428,10875.0,360000,1994,5,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1293,5471810474,21 Via Belmonte,,3427,33.662047,-117.616876,839-222-22,60590320494000,SINGLE FAMILY RESIDENTIAL,487403,7500.0,302000,1994,5,3.0,0,Type Not Specified,2,No Pool
1294,7201208877,16 Via Belmonte,,3427,33.662177,-117.616428,839-222-24,60590320494000,SINGLE FAMILY RESIDENTIAL,439518,7125.0,275000,1994,5,3.0,0,Type Not Specified,2,No Pool
1295,5413774848,29 Via Bandada,,3434,33.662486,-117.615822,839-222-31,60590320494000,SINGLE FAMILY RESIDENTIAL,375514,9000.0,235000,1996,4,3.0,0,Type Not Specified,2,No Pool
1296,5328385346,36 Via Perico,,3429,33.662373,-117.612243,839-231-01,60590320494002,SINGLE FAMILY RESIDENTIAL,417857,5700.0,226500,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1297,2873909103,32 Via Perico,,3429,33.662269,-117.612644,839-231-03,60590320494002,SINGLE FAMILY RESIDENTIAL,450187,5700.0,252500,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1298,1184705680,6 Via Perico,,3429,33.662454,-117.614767,839-231-15,60590320494002,SINGLE FAMILY RESIDENTIAL,392557,7150.0,242000,1995,4,3.0,0,Type Not Specified,2,No Pool
1299,8301036208,1 Via Perico,,3429,33.662909,-117.614973,839-231-18,60590320494002,SINGLE FAMILY RESIDENTIAL,1128834,6630.0,1055000,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1300,6015998373,15 Via Perico,,3429,33.662848,-117.614072,839-231-23,60590320494002,SINGLE FAMILY RESIDENTIAL,427983,4700.0,239000,1995,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1301,4271899196,35 Via Perico,,3429,33.662735,-117.612467,839-231-32,60590320494002,SINGLE FAMILY RESIDENTIAL,452747,8415.0,295000,1995,4,3.0,0,Type Not Specified,2,No Pool
1302,8722766752,18 Las Plumas,,3432,33.66312,-117.613118,839-231-45,60590320494002,SINGLE FAMILY RESIDENTIAL,463365,7350.0,296000,1995,5,3.0,0,Type Not Specified,2,No Pool
1303,7345818494,7 Via Taliana,,3431,33.664482,-117.614202,839-232-05,60590320494000,SINGLE FAMILY RESIDENTIAL,971661,9750.0,630000,1995,5,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
1304,4394294054,90 Via Prado,,2335,33.641212,-117.587914,930-214-79,60590320542002,CONDOMINIUM,161455,0.0,95000,1989,2,1.0,0,Carport (Unspecified),2,No Pool
1305,2640398310,64 Via Prado,,2335,33.64105,-117.587714,930-214-92,60590320542001,CONDOMINIUM,126595,0.0,77500,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1306,1980398266,50 Via Prado,,2333,33.641182,-117.587914,930-214-94,60590320542002,CONDOMINIUM,428725,0.0,320000,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1307,2190704017,40 Via Prado,,2333,33.641323,-117.587814,930-215-02,60590320542002,CONDOMINIUM,143137,0.0,95000,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1308,8486786862,49 Via Prado,,2336,33.641502,-117.587862,930-215-06,60590320542002,CONDOMINIUM,195515,0.0,135000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1309,1729123455,55 Via Prado,,2336,33.640949,-117.587578,930-215-07,60590320542001,CONDOMINIUM,238538,0.0,168000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1310,1150663660,47 Via Terrano,,2323,33.64151,-117.588669,930-215-11,60590320542000,CONDOMINIUM,145787,0.0,93000,1989,2,1.0,0,Carport (Unspecified),2,No Pool
1311,8105525148,68 Via Terrano,,2322,33.641094,-117.588417,930-215-22,60590320542002,CONDOMINIUM,169509,0.0,94000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1312,3292069614,60 Via Terrano,,2322,33.641178,-117.58815,930-215-26,60590320542002,CONDOMINIUM,160488,0.0,89000,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1313,9423555485,14 Via Terrano,,2320,33.641094,-117.588587,930-215-37,60590320542001,CONDOMINIUM,167954,0.0,95000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1314,1947454395,16 Via Terrano,,2320,33.640823,-117.588348,930-215-38,60590320542001,CONDOMINIUM,256107,0.0,190000,1989,1,1.0,0,Carport (Unspecified),2,No Pool
1315,8754552875,2 Via Terrano,,2320,33.640766,-117.588608,930-215-44,60590320542001,CONDOMINIUM,424436,0.0,317000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1316,4200773767,49 Via Meseta,,2325,33.641746,-117.588346,930-215-60,60590320542000,CONDOMINIUM,115018,0.0,71500,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1317,6182232940,51 Via Meseta,,2325,33.641766,-117.588328,930-215-61,60590320542000,CONDOMINIUM,155105,0.0,105000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1318,5902097571,46 Via Meseta,,2328,33.641811,-117.588356,930-215-67,60590320542000,CONDOMINIUM,134094,0.0,89000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1319,4329593264,36 Via Meseta,,2328,33.64204,-117.587936,930-215-73,60590320542000,CONDOMINIUM,321932,0.0,250000,1989,1,1.0,0,Carport (Unspecified),2,No Pool
1320,9744449569,13 Via Meseta,,2325,33.641666,-117.587852,930-215-79,60590320542002,CONDOMINIUM,180176,0.0,102000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1321,4490434024,17 Via Meseta,,2325,33.641575,-117.587891,930-215-81,60590320542002,CONDOMINIUM,134903,0.0,91500,1989,1,1.0,0,Carport (Unspecified),2,No Pool
1322,5911778479,5 Via Meseta,,2324,33.638214,-117.586769,930-215-83,60590320553005,CONDOMINIUM,341251,0.0,265000,1989,1,1.0,0,Carport (Unspecified),2,No Pool
1323,1686179767,9 Via Meseta,,2324,33.641372,-117.588711,930-215-85,60590320542000,CONDOMINIUM,379152,0.0,283000,1989,2,1.0,0,Carport (Unspecified),2,No Pool
1324,3389519932,7 Via Meseta,,2324,33.642059,-117.58815,930-215-86,60590320542000,CONDOMINIUM,171495,0.0,97000,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1325,4677759235,17 Via Cresta,,2330,33.642191,-117.587587,930-215-91,60590320542000,CONDOMINIUM,121338,0.0,76000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1326,1886590530,27 Via Prado,,2336,33.641521,-117.587563,930-216-12,60590320542002,CONDOMINIUM,95790,0.0,60000,1988,2,1.0,0,Carport (Unspecified),2,No Pool
1327,5202552388,57 Via Cresta,,2331,33.642029,-117.587181,930-216-17,60590320542001,CONDOMINIUM,205322,0.0,147500,1989,1,1.0,0,Carport (Unspecified),2,No Pool
1328,6960493159,49 Via Cresta,,2331,33.64188,-117.586815,930-216-21,60590320542001,CONDOMINIUM,122616,0.0,80000,1989,2,1.0,0,Carport (Unspecified),2,No Pool
1329,9498506159,41 Via Cresta,,2331,33.641689,-117.586655,930-216-23,60590320542001,CONDOMINIUM,161012,0.0,109000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1330,4785003490,63 Via Cresta,,2331,33.641453,-117.586861,930-216-27,60590320542001,CONDOMINIUM,197152,0.0,116000,1989,2,2.0,0,Carport (Unspecified),2,No Pool
1331,6245543229,6 Via Prado,,2334,33.641987,-117.587158,930-216-42,60590320542001,CONDOMINIUM,381830,0.0,285000,1989,2,1.0,0,Carport (Unspecified),2,No Pool
1332,2312726774,61 Alondra,,4910,33.619773,-117.619922,930-217-21,60590320532009,CONDOMINIUM,316341,3036.0,179000,1989,2,2.0,1,Type Not Specified,2,No Pool
1333,4845925790,69 Alondra,,4910,33.619773,-117.619922,930-217-25,60590320532009,CONDOMINIUM,702041,3036.0,524000,1989,2,2.0,1,Type Not Specified,2,No Pool
1334,5483947526,71 Alondra,,4910,33.619538,-117.620906,930-217-26,60590320532005,CONDOMINIUM,698784,3036.0,532000,1989,3,2.0,1,Type Not Specified,2,No Pool
1335,2580403386,79 Alondra,,4910,33.619034,-117.621185,930-217-29,60590320532000,CONDOMINIUM,231736,3614.0,151000,1989,3,2.0,1,Type Not Specified,2,No Pool
1336,7854953646,4 Colibri,,2938,33.618526,-117.620804,930-217-37,60590320532000,CONDOMINIUM,174038,3614.0,109000,1989,2,2.0,0,Type Not Specified,2,No Pool
1337,5915673942,74 Alondra,,4910,33.619773,-117.619922,930-217-48,60590320532009,CONDOMINIUM,234330,3036.0,162000,1989,2,2.0,0,Type Not Specified,2,No Pool
1338,7511938673,68 Alondra,,4910,33.619773,-117.619922,930-217-50,60590320532009,CONDOMINIUM,272879,3036.0,181500,1989,3,2.0,1,Type Not Specified,2,No Pool
1339,5777767495,43 Pinzon,,2981,33.61869,-117.619904,930-217-53,60590320532000,CONDOMINIUM,214854,3243.0,140000,1989,2,2.0,1,Type Not Specified,2,No Pool
1340,5959002973,1 Alondra,,4910,33.620888,-117.619301,930-217-71,60590320532000,CONDOMINIUM,263268,3685.0,158000,1992,2,2.0,1,Type Not Specified,2,No Pool
1341,8762733576,17 Alondra,,4910,33.620944,-117.619254,930-217-79,60590320532000,CONDOMINIUM,391894,3685.0,276000,1989,3,2.0,1,Type Not Specified,2,No Pool
1342,4783816749,19 Alondra,,4910,33.620842,-117.619316,930-217-80,60590320532000,CONDOMINIUM,663321,3685.0,505000,1989,2,2.0,1,Type Not Specified,2,No Pool
1343,9896861673,21 Alondra,,4910,33.620979,-117.618996,930-217-81,60590320532000,CONDOMINIUM,576690,3685.0,422000,1989,2,2.0,0,Type Not Specified,2,No Pool
1344,4639190063,45 Alondra,,4910,33.620274,-117.620453,930-217-93,60590320532005,CONDOMINIUM,375625,3331.0,251000,1989,3,2.0,1,Type Not Specified,2,No Pool
1345,3127175094,53 Alondra,,4910,33.619773,-117.619922,930-217-97,60590320532009,CONDOMINIUM,308205,3331.0,177000,1989,2,2.0,1,Type Not Specified,2,No Pool
1346,5152628519,55 Alondra,,4910,33.619773,-117.619922,930-217-98,60590320532009,CONDOMINIUM,503227,3331.0,464000,1989,3,2.0,1,Type Not Specified,2,No Pool
1347,5185930931,2 Codoniz,,4914,33.62075,-117.618797,930-218-15,60590320532000,CONDOMINIUM,487226,3685.0,297500,1989,3,2.0,1,Type Not Specified,2,No Pool
1348,2701812381,6 Codoniz,,4914,33.620594,-117.618767,930-218-17,60590320532000,CONDOMINIUM,406484,3685.0,292000,1989,2,2.0,1,Type Not Specified,2,No Pool
1349,6856259276,12 Cuervo,,4916,33.620903,-117.618561,930-218-19,60590320532000,CONDOMINIUM,412616,3685.0,285000,1992,3,2.0,1,Type Not Specified,2,No Pool
1350,8617381023,11 Pinzon,,2981,33.619915,-117.619743,930-218-34,60590320532009,CONDOMINIUM,280676,3319.0,190000,1989,2,2.0,1,Type Not Specified,2,No Pool
1351,6419306350,96 Calle De Los Ninos,,2816,33.635826,-117.593941,930-218-80,60590320541022,CONDOMINIUM,268203,0.0,178000,1995,2,2.0,1,Type Not Specified,2,No Pool
1352,6142876703,98 Calle De Los Ninos,,2816,33.63607,-117.594055,930-218-81,60590320541022,CONDOMINIUM,594859,0.0,444000,1995,2,2.0,1,Type Not Specified,2,No Pool
1353,5498330841,122 Calle De Los Ninos,,2827,33.636124,-117.593773,930-218-86,60590320541022,CONDOMINIUM,326576,0.0,230000,1995,2,2.0,1,Type Not Specified,2,No Pool
1354,3475407828,130 Calle De Los Ninos,,2827,33.636406,-117.593857,930-218-90,60590320541022,CONDOMINIUM,445459,0.0,320000,1995,3,2.0,1,Type Not Specified,2,No Pool
1355,4325032523,160 Calle De Los Ninos,,2827,33.637054,-117.593506,930-218-99,60590320541022,CONDOMINIUM,447547,0.0,327500,1995,2,2.0,1,Type Not Specified,2,No Pool
1356,4657072153,111 Calle De Los Ninos,,2828,33.636955,-117.594193,930-219-13,60590320541023,CONDOMINIUM,702726,0.0,535000,1995,3,2.0,1,Type Not Specified,2,No Pool
1357,5730956660,107 Calle De Los Ninos,,2828,33.636791,-117.594147,930-219-15,60590320541023,CONDOMINIUM,656752,0.0,510000,1995,3,2.0,1,Type Not Specified,2,No Pool
1358,8864025133,87 Calle De Los Ninos,,2826,33.636631,-117.59433,930-219-18,60590320541023,CONDOMINIUM,696159,0.0,530000,1995,3,2.0,1,Type Not Specified,2,No Pool
1359,1685767573,42 Calle De Vida,,2847,33.637467,-117.593198,930-219-25,60590320541015,CONDOMINIUM,343245,0.0,237000,1995,3,2.0,1,Type Not Specified,2,No Pool
1360,3572016243,39 Santa Loretta,,2419,33.637836,-117.589149,930-271-81,60590320553011,CONDOMINIUM,386994,0.0,278000,1989,2,2.0,1,Type Not Specified,1,No Pool
1361,9915921642,59 Santa Loretta,,2420,33.637539,-117.589317,930-271-85,60590320553011,CONDOMINIUM,331726,0.0,238500,1989,2,2.0,0,Type Not Specified,1,No Pool
1362,5473650467,49 Santa Loretta,,2420,33.637447,-117.589302,930-271-91,60590320553011,CONDOMINIUM,286816,0.0,202000,1989,2,2.0,0,Type Not Specified,1,No Pool
1363,2962518788,23 San Angelo,,2413,33.636755,-117.588844,930-271-96,60590320553010,CONDOMINIUM,382815,0.0,275000,1989,2,2.0,1,Type Not Specified,1,No Pool
1364,2716602986,31 San Angelo,,2430,33.636755,-117.588844,930-271-98,60590320553010,CONDOMINIUM,202574,0.0,132000,1989,2,2.0,0,Type Not Specified,1,No Pool
1365,2772172429,1 San Angelo,,2413,33.636996,-117.587981,930-272-03,60590320553010,CONDOMINIUM,272293,0.0,154000,1989,2,2.0,0,Type Not Specified,1,No Pool
